ï»¿ts,code,carno,msgtype,lat,lon,type,desc,gps,event_lon,event_lat,equipmenttype,message,messageDate,
"1678528022","21c1e9ea","21c1e9ea","v2x","31.280514","121.16964","21001","3,29","1","0","0","1","必选数据未填充","10-26 16:35",
"1678538601","106590","106590","v2x","31.279203","121.16912","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:35",
"1678547408","7bc8afa4","7bc8afa4","v2x","31.261156","121.18806","21001","4,12","2","0","0","1","消息验签失败","10-26 16:35",
"1603701350809","OBU","v2x","ba66947b","31.261526","121.18443","31.261065","121.18806","1","2","3","2","21002","18,21","车辆类型错误,车辆挡位异常","10-26 16:35",
"1603701449011","OBU","v2x","2c92142c","31.259895","121.183235","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:37",
"1603701450130","OBU","v2x","1","31.259872","121.18317","31.259657","121.18181","1","1","3","1","21002","24","证书链错误","10-26 16:37",
"1678648407","7bc8afa4","7bc8afa4","v2x","31.257902","121.18747","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:37",
"1603701450313","OBU","v2x","e380036b","31.259869","121.18316","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:37",
"1678648407","7bc8afa4","7bc8afa4","v2x","31.257902","121.18747","21001","3,33","2","0","0","1","证书链错误","10-26 16:37",
"1603701451750","OBU","v2x","f182bda7","31.259834","121.18304","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:37",
"1603701452988","OBU","v2x","c3ec15e1","31.25982","121.18299","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:37",
"1603701455391","OBU","v2x","e6e05fa","31.259796","121.18288","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:37",
"1603701457060","OBU","v2x","f73680a5","31.259785","121.18281","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:37",
"1678656801","71e4de56","71e4de56","v2x","31.280502","121.16965","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:37",
"1603701459533","OBU","v2x","ac525ac6","31.25977","121.18271","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:37",
"1678664111","7bc8afa4","7bc8afa4","v2x","31.257671","121.185875","21001","4,12","2","0","0","1","消息验签失败","10-26 16:37",
"1603701468156","OBU","v2x","a809d64a","31.259727","121.18244","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:37",
"1603701473058","OBU","v2x","3040a41f","31.259695","121.18218","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:37",
"1603701478988","OBU","v2x","2ae42c16","31.25961","121.18144","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:37",
"1603701480266","OBU","v2x","95f8dd3d","31.25961","121.18137","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:38",
"1603701484799","OBU","v2x","4d6db656","31.259527","121.18133","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:38",
"1603701485008","OBU","v2x","935ff7f2","31.259527","121.181335","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:38",
"1603701492056","OBU","v2x","ff7b1f9f","31.259548","121.18145","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:38",
"1603701494532","OBU","v2x","de12b4a1","31.259556","121.1815","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:38",
"1678698909","6fb9fbdf","6fb9fbdf","v2x","31.280602","121.16979","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:38",
"1603701505450","OBU","v2x","b969d41b","31.259607","121.18185","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:38",
"1603701508066","OBU","v2x","25974325","31.259617","121.1819","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:38",
"1603701540676","OBU","v2x","f85d59b4","31.259628","121.18196","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:39",
"1603701542079","OBU","v2x","7dcd6e71","31.259628","121.18196","31.25822","121.188324","1","2","3","2","21002","10,11,12,21,22","车辆挡位异常,纵向加速度异常，横摆角速度异常","10-26 16:39",
"1603701547557","OBU","v2x","e6e05fa","31.259628","121.18196","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:39",
"1603701552402","OBU","v2x","e380036b","31.259632","121.18196","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:39",
"1603701565549","OBU","v2x","2c92142c","31.259636","121.18196","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:39",
"1678764201","106590","106590","v2x","31.279255","121.16909","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:39",
"1678766710","6fb9fbdf","6fb9fbdf","v2x","31.280602","121.16979","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:39",
"1603701570072","OBU","v2x","c3ec15e1","31.259636","121.18196","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:39",
"1603701573453","OBU","v2x","a809d64a","31.259636","121.18196","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:39",
"1603701575361","OBU","v2x","ca4b18f4","31.259636","121.18196","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:39",
"1603701578454","OBU","v2x","95f8dd3d","31.259632","121.18196","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:39",
"1603701580924","OBU","v2x","f73680a5","31.259632","121.18196","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:39",
"1603701582808","OBU","v2x","ac525ac6","31.259636","121.18195","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:39",
"1678799626","71e4de56","71e4de56","v2x","31.280506","121.16964","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:40",
"1603701628305","OBU","v2x","15288a95","31.259638","121.18196","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:40",
"1603701641134","OBU","v2x","c3ec15e1","31.259638","121.18198","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:40",
"1603701654000","OBU","v2x","8a878e78","31.259628","121.18196","31.258461","121.18888","1","2","3","2","21002","10,11,12,21","车辆挡位异常","10-26 16:40",
"1603701667653","OBU","v2x","836a5970","31.259619","121.18195","31.258165","121.188194","1","2","3","2","21002","10,11,12,18","车辆类型错误","10-26 16:41",
"1603701668034","OBU","v2x","ac525ac6","31.259617","121.18195","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:41",
"1603701669909","OBU","v2x","9f2fd208","31.259617","121.18195","31.257938","121.18763","1","2","3","2","21002","10,11,12,21","车辆挡位异常","10-26 16:41",
"1603701696063","OBU","v2x","935ff7f2","31.25961","121.18196","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:41",
"1603701702046","OBU","v2x","95f8dd3d","31.259617","121.18196","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:41",
"1603701705252","OBU","v2x","2ae42c16","31.259619","121.18196","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:41",
"1603701715481","OBU","v2x","c3ec15e1","31.259619","121.18195","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:41",
"1603701717676","OBU","v2x","de12b4a1","31.259617","121.18195","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:41",
"1603701719769","OBU","v2x","2c92142c","31.259617","121.18195","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:42",
"1603701735052","OBU","v2x","4d6db656","31.25961","121.18196","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:42",
"1603701737348","OBU","v2x","e6e05fa","31.25961","121.18196","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:42",
"1678960789","f77db500","f77db500","v2x","31.28059","121.1698","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:42",
"1603701820036","OBU","v2x","ba66947b","31.259617","121.18198","31.257635","121.18659","1","2","3","2","21002","3,18,21","消息验签失败,车辆类型错误,车辆挡位异常","10-26 16:43",
"1679032721","f77db500","f77db500","v2x","31.280602","121.16979","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:43",
"1679041152","71e4de56","71e4de56","v2x","31.28051","121.16965","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:44",
"1679110725","f77db500","f77db500","v2x","31.280602","121.16979","21001","4,12","2","0","0","1","消息验签失败","10-26 16:45",
"1679118800","106590","106590","v2x","31.279596","121.16858","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:45",
"1679161806","5049c93b","5049c93b","v2x","31.273586","121.17014","21001","2,17","2","0","0","1","消息已过期","10-26 16:46",
"1603701972529","OBU","v2x","ba66947b","31.259727","121.18244","31.258278","121.18839","1","2","3","2","21002","3,18,21","消息验签失败,车辆类型错误,车辆挡位异常","10-26 16:46",
"1679186407","106590","106590","v2x","31.280544","121.16963","21001","4,12","2","0","0","1","消息验签失败","10-26 16:46",
"1603701998211","OBU","v2x","884f2895","31.260548","121.18481","31.259996","121.18864","1","2","3","2","21002","21","车辆挡位异常","10-26 16:46",
"1679286761","106590","106590","v2x","31.280544","121.16996","21001","4,12","2","0","0","1","消息验签失败","10-26 16:48",
"1679418742","f77db500","f77db500","v2x","31.280602","121.16979","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:50",
"1679419128","106590","106590","v2x","31.280544","121.16996","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:50",
"1679422740","71e4de56","71e4de56","v2x","31.280663","121.17016","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:50",
"1679443420","106590","106590","v2x","31.280544","121.16996","21001","4,12","2","0","0","1","消息验签失败","10-26 16:50",
"1603702274229","OBU","v2x","DecodeErr","31.274694","121.17078","0","0","1","1","3","0","21002","1","安全层报文解码失败","10-26 16:51",
"1603702276636","OBU","v2x","da72ff51","31.274809","121.17056","31.273605","121.17111","1","2","3","2","21002","10,11,12,18","车辆类型错误","10-26 16:51",
"1603702277264","OBU","v2x","b689e840","31.274817","121.17055","31.273592","121.17124","1","2","3","2","21002","10,11,12,18","车辆类型错误","10-26 16:51",
"1603702316558","OBU","v2x","861fea10","31.27537","121.16713","31.273474","121.169876","1","2","3","2","21002","10,11,12,18","车辆类型错误","10-26 16:51",
"1679552138","f77db500","f77db500","v2x","31.280602","121.16979","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:52",
"1603702397633","OBU","v2x","8a878e78","31.275146","121.161026","31.274431","121.162346","1","2","3","2","21002","10,11,12,21","车辆挡位异常","10-26 16:53",
"1603702404827","OBU","v2x","89a1dfeb","31.275213","121.16059","31.276817","121.15763","1","2","3","2","21002","10,11,12,18,21","车辆类型错误,车辆挡位异常","10-26 16:53",
"1679613412","71e4de56","71e4de56","v2x","31.274435","121.18833","21001","4,12","2","0","0","1","消息验签失败","10-26 16:53",
"1603702441896","OBU","v2x","ba66947b","31.281155","121.160614","31.283508","121.163956","1","2","3","2","21002","18,21","车辆类型错误,车辆挡位异常","10-26 16:54",
"1603702484809","OBU","v2x","67fa1dc8","31.28234","121.16269","31.280586","121.16978","1","2","3","2","21002","10,11,12,21","车辆挡位异常","10-26 16:54",
"1603702497307","OBU","v2x","ba66947b","31.282394","121.163414","31.27909","121.168915","1","2","3","2","21002","18","车辆类型错误","10-26 16:54",
"1679734432","f77db500","f77db500","v2x","31.280928","121.17123","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:55",
"1603702543610","OBU","v2x","cec5f7ab","31.282381","121.1636","31.279623","121.168564","1","2","3","2","21002","10,11,12,21","车辆挡位异常","10-26 16:55",
"1679753300","106590","106590","v2x","31.280544","121.16996","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:55",
"1679805906","106590","106590","v2x","31.28054","121.16994","21001","4,12","2","0","0","1","消息验签失败","10-26 16:56",
"1603702639491","OBU","v2x","ba66947b","31.281984","121.164375","31.280714","121.16917","1","2","3","2","21002","3,18,21","消息验签失败,车辆类型错误,车辆挡位异常","10-26 16:57",
"1679850323","f77db500","f77db500","v2x","31.279757","121.16835","21001","4,12","2","0","0","1","消息验签失败","10-26 16:57",
"1679877422","f77db500","f77db500","v2x","31.28061","121.16908","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:57",
"1679883774","71e4de56","71e4de56","v2x","31.280865","121.170906","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:58",
"1679946621","71e4de56","71e4de56","v2x","31.279865","121.16827","21001","4,12","2","0","0","1","消息验签失败","10-26 16:59",
"1603702756311","OBU","v2x","ba66947b","31.281984","121.16417","31.280071","121.168236","1","2","3","2","21002","18,21","车辆类型错误,车辆挡位异常","10-26 16:59",
"1679963538","71e4de56","71e4de56","v2x","31.279472","121.1687","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:59",
"1680023324","f77db500","f77db500","v2x","31.274801","121.18534","21001","3,29","2","0","0","1","必选数据未填充","10-26 17:00",
"1603702911526","OBU","v2x","d616e4a4","31.281939","121.16415","31.280476","121.167755","1","2","3","2","21002","10,11,12,18","车辆类型错误","10-26 17:01",
"1680112330","71e4de56","71e4de56","v2x","31.279469","121.168785","21001","3,29","2","0","0","1","必选数据未填充","10-26 17:01",
"1680121541","71e4de56","71e4de56","v2x","31.279469","121.168785","21001","4,12","2","0","0","1","消息验签失败","10-26 17:02",
"1603702923757","OBU","v2x","c8c0f20c","31.281933","121.16413","31.280489","121.16797","1","2","3","2","21002","10,11,12,18","车辆类型错误","10-26 17:02",
"1680133707","f77db500","f77db500","v2x","31.280544","121.16874","21001","3,29","2","0","0","1","必选数据未填充","10-26 17:02",
"1680213328","8a5c23d","8a5c23d","v2x","31.264925","121.195786","21001","3,29","2","0","0","1","必选数据未填充","10-26 17:03",
"1603703015047","OBU","v2x","cec5f7ab","31.281965","121.16413","31.279047","121.16889","1","2","3","2","21002","10,11,12,21","车辆挡位异常","10-26 17:03",
"1603703062149","OBU","v2x","d616e4a4","31.281527","121.16397","31.279696","121.169914","1","2","3","2","21002","10,11,12,18,21","车辆类型错误,车辆挡位异常","10-26 17:04",
"1680323166","106590","106590","v2x","31.274525","121.189064","21001","3,29","2","0","0","1","必选数据未填充","10-26 17:05",
"1680332770","71e4de56","71e4de56","v2x","31.279469","121.168785","21001","4,12","2","0","0","1","消息验签失败","10-26 17:05",
"1680333923","106590","106590","v2x","31.274525","121.189064","21001","2,23","2","0","0","1","AID与网络层不匹配","10-26 17:05",
"1680474102","106590","106590","v2x","31.267738","121.19408","21001","2,23","2","0","0","1","AID与网络层不匹配","10-26 17:07",
"1680494895","4658d24","4658d24","v2x","31.265648","121.1951","21001","2,23","2","0","0","1","AID与网络层不匹配","10-26 17:08",
"1603703301699","OBU","v2x","11111111","31.281054","121.16526","31.280643","121.16975","1","2","3","2","21002","10,11,12,21","车辆挡位异常","10-26 17:08",
"1603703302540","OBU","v2x","703f1a58","31.281054","121.16526","31.280605","121.16934","1","2","3","2","21002","10,11,12,21,22","车辆挡位异常,纵向加速度异常，横摆角速度异常","10-26 17:08",
"1603703308092","OBU","v2x","8e383689","31.28105","121.16526","31.28064","121.169846","1","2","3","2","21002","21","车辆挡位异常","10-26 17:08",
"1680509612","4658d24","4658d24","v2x","31.264902","121.195786","21001","3,29","2","0","0","1","必选数据未填充","10-26 17:08",
"1680515246","f77db500","f77db500","v2x","31.280521","121.16968","21001","3,29","2","0","0","1","必选数据未填充","10-26 17:08",
"1680527213","f77db500","f77db500","v2x","31.280521","121.16968","21001","4,12","2","0","0","1","消息验签失败","10-26 17:08",
"1680551829","71e4de56","71e4de56","v2x","31.280586","121.16972","21001","3,29","2","0","0","1","必选数据未填充","10-26 17:09",
"1680559236","8a5c23d","8a5c23d","v2x","31.261019","121.18798","21001","3,29","2","0","0","1","必选数据未填充","10-26 17:09",
"1680567931","8a5c23d","8a5c23d","v2x","31.261019","121.18798","21001","2,23","2","0","0","1","AID与网络层不匹配","10-26 17:09",
"1680568027","4658d24","4658d24","v2x","31.261417","121.18932","21001","2,23","2","0","0","1","AID与网络层不匹配","10-26 17:09",
"1603703374409","OBU","v2x","775e82b","31.281034","121.165245","31.280586","121.169266","1","2","3","2","21002","10,11,12,21,22","车辆挡位异常,纵向加速度异常，横摆角速度异常","10-26 17:09",
"1680622397","71e4de56","71e4de56","v2x","31.280586","121.16972","21001","4,12","2","0","0","1","消息验签失败","10-26 17:10",
"1603703511142","OBU","v2x","7dcd6e71","31.281025","121.165276","31.28065","121.16958","1","2","3","2","21002","10,11,12,21,22","车辆挡位异常,纵向加速度异常，横摆角速度异常","10-26 17:11",
"1680718616","f77db500","f77db500","v2x","31.274384","121.18683","21001","3,29","2","0","0","1","必选数据未填充","10-26 17:12",
"1603703563125","OBU","v2x","ba66947b","31.281027","121.16526","31.280504","121.16955","1","2","3","2","21002","18,21","车辆类型错误,车辆挡位异常","10-26 17:12",
"1680791124","8a5c23d","8a5c23d","v2x","31.261019","121.18798","21001","3,29","2","0","0","1","必选数据未填充","10-26 17:13",
"1603703660870","OBU","v2x","40199028","31.281004","121.1653","31.279144","121.16892","1","2","3","2","21002","10,11,12,18","车辆类型错误","10-26 17:14",
"1603703677277","OBU","v2x","24bd312","31.281017","121.165276","31.279144","121.16892","1","2","3","2","21002","10,11,12,18","车辆类型错误","10-26 17:14",
"1603703678793","OBU","v2x","c8c0f20c","31.281021","121.16526","31.280716","121.17061","1","2","3","2","21002","10,11,12,18","车辆类型错误","10-26 17:14",
"1680879173","71e4de56","71e4de56","v2x","31.280586","121.16972","21001","3,29","2","0","0","1","必选数据未填充","10-26 17:14",
"1680891133","4658d24","4658d24","v2x","31.27182","121.176315","21001","3,29","2","0","0","1","必选数据未填充","10-26 17:14",
"1680904427","690ace8f","690ace8f","v2x","31.272825","121.17518","21001","3,29","2","0","0","1","必选数据未填充","10-26 17:15",
"1603703719557","OBU","v2x","ba66947b","31.281027","121.16526","31.280504","121.16955","1","2","3","2","21002","18,21","车辆类型错误,车辆挡位异常","10-26 17:15",
"1680977706","f77db500","f77db500","v2x","31.261637","121.19062","21001","3,29","2","0","0","1","必选数据未填充","10-26 17:16",
"1681036900","690ace8f","690ace8f","v2x","31.273012","121.16646","21001","3,29","2","0","0","1","必选数据未填充","10-26 17:17",
"1681069202","71e4de56","71e4de56","v2x","31.280586","121.16972","21001","3,29","2","0","0","1","必选数据未填充","10-26 17:17",
"1603703954341","OBU","v2x","cec5f7ab","31.281025","121.16526","31.279806","121.16925","1","2","3","2","21002","10,11,12,21","车辆挡位异常","10-26 17:19",
"1603703954954","OBU","v2x","67fa1dc8","31.281025","121.16526","31.279037","121.168884","1","2","3","2","21002","10,11,12,21","车辆挡位异常","10-26 17:19",
"1681311166","f77db500","f77db500","v2x","31.261019","121.18798","21001","3,29","2","0","0","1","必选数据未填充","10-26 17:21",
"1681390157","f77db500","f77db500","v2x","31.261019","121.18798","21001","3,29","2","0","0","1","必选数据未填充","10-26 17:23",
"1681463000","71e4de56","71e4de56","v2x","31.28059","121.16973","21001","3,29","2","0","0","1","必选数据未填充","10-26 17:24",
"1681512961","106590","106590","v2x","31.273384","121.16446","21001","3,29","2","0","0","1","必选数据未填充","10-26 17:25",
"1603704316709","OBU","v2x","bf25c248","31.281088","121.16526","31.280592","121.1692","1","2","3","2","21002","10,11,12,21,22","车辆挡位异常,纵向加速度异常，横摆角速度异常","10-26 17:25",
"1603704317138","OBU","v2x","62be52ff","31.281088","121.16526","31.280651","121.16967","1","2","3","2","21002","21","车辆挡位异常","10-26 17:25",
"1681538976","106590","106590","v2x","31.273619","121.16446","21001","4,12","2","0","0","1","消息验签失败","10-26 17:25",
"1603704400710","OBU","v2x","ea51f6c3","31.281075","121.16528","0","0","1","2","3","2","21002","10,11,12,18","车辆类型错误","10-26 17:26",
"1603704441338","OBU","v2x","62be52ff","31.28106","121.16526","31.28084","121.17056","1","2","3","2","21002","21","车辆挡位异常","10-26 17:27",
"1603704451149","OBU","v2x","bf25c248","31.281063","121.16526","31.280788","121.17","1","2","3","2","21002","10,11,12,21,22","车辆挡位异常,纵向加速度异常，横摆角速度异常","10-26 17:27",
"1681668876","f77db500","f77db500","v2x","31.259256","121.18041","21001","3,29","2","0","0","1","必选数据未填充","10-26 17:27",
"1681696556","f77db500","f77db500","v2x","31.261019","121.18798","21001","2,23","2","0","0","1","AID与网络层不匹配","10-26 17:28",
"1681713730","106590","106590","v2x","31.274185","121.16501","21001","4,12","2","0","0","1","消息验签失败","10-26 17:28",
"1681725478","106590","106590","v2x","31.275421","121.16513","21001","3,29","2","0","0","1","必选数据未填充","10-26 17:28",
"1681898425","71e4de56","71e4de56","v2x","31.280594","121.16973","21001","3,29","2","0","0","1","必选数据未填充","10-26 17:31",
"1603704790836","OBU","v2x","ea51f6c3","31.281092","121.165245","31.280901","121.17108","1","2","3","2","21002","10,11,12,18","车辆类型错误","10-26 17:33",
"1603704878905","OBU","v2x","ba66947b","31.281073","121.16528","31.280125","121.16899","1","2","3","2","21002","18,21","车辆类型错误,车辆挡位异常","10-26 17:34",
"1603704909252","OBU","v2x","f60016a4","31.281084","121.16528","31.280602","121.16935","1","2","3","2","21002","10,11,12,21","车辆挡位异常","10-26 17:35",
"1682138429","71e4de56","71e4de56","v2x","31.280596","121.16973","21001","4,12","2","0","0","1","消息验签失败","10-26 17:35",
"1603704942289","OBU","v2x","ba66947b","31.280964","121.16531","31.280077","121.168976","1","2","3","2","21002","18","车辆类型错误","10-26 17:35",
